hepatocellular_carcinoma	kif1b
blue_vs._green_eyes	herc2
blue_vs._green_eyes	tyrp1
osteoporosis	rap1a
osteoporosis	rp4-773a18.2
osteoporosis	u6
osteoporosis	aldh7a1
osteoporosis	phax
osteoporosis	tnfrsf11b
osteoporosis	u6
smoking_behavior	bdnfos
smoking_behavior	bdnf
smoking_behavior	chrna5
smoking_behavior	chrna5
smoking_behavior	chrna5
smoking_behavior	chrna3
smoking_behavior	chrna3
smoking_behavior	chrna3
smoking_behavior	rab4b
smoking_behavior	ac008537.3
smoking_behavior	egln2
smoking_behavior	cyp2t2p
smoking_behavior	cyp2f1p
smoking_behavior	cyp2a6
smoking_behavior	chrnb3
smoking_behavior	ac103843.1
protein_quantitative_trait_loci	bco2
protein_quantitative_trait_loci	rp11-356j5.2
protein_quantitative_trait_loci	pts
protein_quantitative_trait_loci	pafah1b2
protein_quantitative_trait_loci	sidt2
protein_quantitative_trait_loci	pdzrn4
protein_quantitative_trait_loci	ac022816.2
protein_quantitative_trait_loci	tbc1d3g
protein_quantitative_trait_loci	il6r
protein_quantitative_trait_loci	she
protein_quantitative_trait_loci	lpa
protein_quantitative_trait_loci	abo
vitamin_d_insufficiency	cyp2r1
vitamin_d_insufficiency	calcb
vitamin_d_insufficiency	dhcr7
vitamin_d_insufficiency	nadsyn1
vitamin_d_insufficiency	gc
vitamin_d_insufficiency	5s_rrna
chronic_lymphocytic_leukemia	ac009677.1
chronic_lymphocytic_leukemia	prkd2
chronic_lymphocytic_leukemia	ac093503.1
chronic_lymphocytic_leukemia	ac008635.2
chronic_lymphocytic_leukemia	ac008635.3
chronic_lymphocytic_leukemia	strn4
chronic_lymphocytic_leukemia	acoxl
chronic_lymphocytic_leukemia	sp110
chronic_lymphocytic_leukemia	ac009950.1
chronic_lymphocytic_leukemia	sp140
chronic_lymphocytic_leukemia	farp2
chronic_lymphocytic_leukemia	al357054.1
chronic_lymphocytic_leukemia	irf4
serum_markers_of_iron_status	kctd17
serum_markers_of_iron_status	7sk
serum_markers_of_iron_status	tmprss6
serum_markers_of_iron_status	rp5-1170k4.7
serum_markers_of_iron_status	rp11-404g16.1
serum_markers_of_iron_status	tf
serum_markers_of_iron_status	tf
serum_markers_of_iron_status	rp11-404g16.2
serum_markers_of_iron_status	srprb
serum_markers_of_iron_status	srprb
serum_markers_of_iron_status	hfe
serum_markers_of_iron_status	hfe
serum_markers_of_iron_status	hfe
serum_markers_of_iron_status	hfe
serum_markers_of_iron_status	hist1h4c
serum_markers_of_iron_status	hist1h4c
serum_markers_of_iron_status	hist1h4c
serum_markers_of_iron_status	hist1h4c
serum_markers_of_iron_status	hist1h1t
serum_markers_of_iron_status	hist1h1t
serum_markers_of_iron_status	hist1h1t
serum_markers_of_iron_status	hist1h1t
serum_markers_of_iron_status	btn1a1
serum_markers_of_iron_status	u6
serum_markers_of_iron_status	vn1r13p
serum_markers_of_iron_status	vn1r11p
serum_phosphorus_concentrations	nbpf3
serum_phosphorus_concentrations	alpl
serum_phosphorus_concentrations	rp11-299j3.1
serum_phosphorus_concentrations	csta
serum_phosphorus_concentrations	ip6k3
serum_phosphorus_concentrations	rp11-394g3.2
alopecia_areata	il2ra
alopecia_areata	rp11-414h17.2
alopecia_areata	suox
alopecia_areata	ikzf4
alopecia_areata	ctla4
alopecia_areata	il21
alopecia_areata	ac053545.3
alopecia_areata	raet1l
alopecia_areata	rp11-472g23.6
alopecia_areata	rp11-472g23.10
alopecia_areata	rp11-472g23.7
weight	bdnfos
weight	bdnf
weight	sh2b1
weight	atp2a1
weight	snora43
weight	ac109460.2
weight	fto
weight	fto
weight	ac090771.2
weight	kctd15
weight	negr1
weight	rp11-292o17.1
weight	rp4-798p15.2
weight	sec16b
weight	etv5
weight	dgkg
weight	u1
weight	or2y1
non-small_cell_lung_cancer	c3orf21
non-small_cell_lung_cancer	ac106705.1
non-small_cell_lung_cancer	ac011325.1
panic_disorder	ano2
panic_disorder	pkp1
plasma_levels_of_liver_enzymes	jmjd1c
plasma_levels_of_liver_enzymes	hsa-mir-1296
plasma_levels_of_liver_enzymes	reep3
plasma_levels_of_liver_enzymes	cpn1
plasma_levels_of_liver_enzymes	rp11-316m21.8
plasma_levels_of_liver_enzymes	hnf1a
plasma_levels_of_liver_enzymes	c12orf43
plasma_levels_of_liver_enzymes	oasl
plasma_levels_of_liver_enzymes	nbpf3
plasma_levels_of_liver_enzymes	alpl
plasma_levels_of_liver_enzymes	snrpd3
plasma_levels_of_liver_enzymes	ggt1
plasma_levels_of_liver_enzymes	c22orf36
plasma_levels_of_liver_enzymes	ap000356.2
plasma_levels_of_liver_enzymes	pnpla3
plasma_levels_of_liver_enzymes	samm50
plasma_levels_of_liver_enzymes	mrs2
plasma_levels_of_liver_enzymes	gpld1
plasma_levels_of_liver_enzymes	abo
plasma_levels_of_liver_enzymes	adamts13
plasma_levels_of_liver_enzymes	c9orf7
plasma_levels_of_liver_enzymes	rp13-100b2.4
plasma_levels_of_liver_enzymes	slc2a6
plasma_e-selectin_levels	abo
waist_circumference	nrxn3
waist_circumference	fto
primary_tooth_development___right_parenthesis__time_to_first_tooth_eruption__left_parenthesis__	msrb3
primary_tooth_development___right_parenthesis__time_to_first_tooth_eruption__left_parenthesis__	kcnj2
primary_tooth_development___right_parenthesis__time_to_first_tooth_eruption__left_parenthesis__	eda
primary_tooth_development___right_parenthesis__time_to_first_tooth_eruption__left_parenthesis__	al450449.1
primary_tooth_development___right_parenthesis__time_to_first_tooth_eruption__left_parenthesis__	5s_rrna
primary_tooth_development___right_parenthesis__time_to_first_tooth_eruption__left_parenthesis__	u3
hypertension	cacnb2
hypertension	atp2b1
alzheimer_quote_s_disease	u6
alzheimer_quote_s_disease	pvrl2
alzheimer_quote_s_disease	pvrl2
alzheimer_quote_s_disease	pvrl2
alzheimer_quote_s_disease	pvrl2
alzheimer_quote_s_disease	pvrl2
alzheimer_quote_s_disease	pvrl2
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	tomm40
alzheimer_quote_s_disease	apoe
alzheimer_quote_s_disease	apoe
alzheimer_quote_s_disease	apoe
alzheimer_quote_s_disease	apoe
alzheimer_quote_s_disease	apoe
alzheimer_quote_s_disease	apoe
alzheimer_quote_s_disease	apoe
alzheimer_quote_s_disease	apoc1
alzheimer_quote_s_disease	apoc1
alzheimer_quote_s_disease	cr1
alzheimer_quote_s_disease	cr1
alzheimer_quote_s_disease	al691452.1
alzheimer_quote_s_disease	af311103.5
alzheimer_quote_s_disease	af311103.5
alzheimer_quote_s_disease	af311103.5
alzheimer_quote_s_disease	clu
alzheimer_quote_s_disease	clu
alzheimer_quote_s_disease	clu
alzheimer_quote_s_disease	clu
angiotensin-converting_enzyme_activity	ac113554.1
angiotensin-converting_enzyme_activity	ace
angiotensin-converting_enzyme_activity	ac113554.3
angiotensin-converting_enzyme_activity	abo
myocardial_infarction	cdkn2bas
basal_cell_carcinoma___right_parenthesis__cutaneous__left_parenthesis__	padi6
basal_cell_carcinoma___right_parenthesis__cutaneous__left_parenthesis__	rcc2
basal_cell_carcinoma___right_parenthesis__cutaneous__left_parenthesis__	rp1-20b21.4
male-pattern_baldness	rp11-125p18.1
serum_phytosterol_levels	abcg5
serum_phytosterol_levels	abcg5
serum_phytosterol_levels	abcg8
serum_phytosterol_levels	abcg8
serum_phytosterol_levels	abo
paget_quote_s_disease	ccdc3
paget_quote_s_disease	optn
paget_quote_s_disease	rp11-730a19.4
paget_quote_s_disease	tnfrsf11a
paget_quote_s_disease	rp11-640a1.1
paget_quote_s_disease	rp4-735c1.5
paget_quote_s_disease	rp4-735c1.6
central_corneal_thickness	al354828.1
central_corneal_thickness	foxo1
central_corneal_thickness	col5a1
schizophrenia	nrgn
schizophrenia	vsig2
schizophrenia	esam
schizophrenia	tcf4
schizophrenia	ac091103.1
schizophrenia	al021808.2
schizophrenia	pom121l2
schizophrenia	al021808.3
arterial_stiffness	col4a1
multiple_sclerosis	il2ra
multiple_sclerosis	rp11-414h17.2
multiple_sclerosis	cd6
multiple_sclerosis	u6
multiple_sclerosis	plekhg6
multiple_sclerosis	tnfrsf1a
multiple_sclerosis	ac006057.2
multiple_sclerosis	scnn1a
multiple_sclerosis	cdk4
multiple_sclerosis	march9
multiple_sclerosis	cyp27b1
multiple_sclerosis	mettl1
multiple_sclerosis	fam119b
multiple_sclerosis	tsfm
multiple_sclerosis	stat3
multiple_sclerosis	kif1b
multiple_sclerosis	u6
multiple_sclerosis	rp4-655j12.5
multiple_sclerosis	cd58
multiple_sclerosis	igsf3
multiple_sclerosis	cblb
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.1
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.5
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.3
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.1
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.2
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.4
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.3
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.2
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.4
response_to_antipsychotic_therapy___right_parenthesis__extrapyramidal_side_effects__left_parenthesis__	ac098817.6
